Lat_norm,Lon_norm,Hierarchical_Cluster
-0.7703741625628626,-0.2585194978991182,3
1.3905125885106546,-0.49214130091661606,2
-0.8207811385249983,0.0441365929448589,0
-0.2753378011457063,1.1124156202753468,0
0.3830475396677706,-1.6451075926481404,1
1.7050413061452383,-3.6168350906758353,1
-1.0825202440825323,1.771223443811302,0
1.6356220163542499,-1.9987893271310437,1
0.32560828149264326,0.690787957494238,4
0.6166581273589732,-1.3341540307411444,1
1.7065937973552,-0.362340368744481,2
0.03674455342894601,-0.31273767524191864,5
0.35291327154254876,0.689985441395413,4
0.3167996568003511,0.6030172223093755,4
0.3744148096437151,-0.24411121735710634,5
0.06497191261687565,-0.7445315638599096,5
1.0647444805470243,0.40691951717814306,2
-0.9857114522600732,0.9836669191627962,0
-0.7877767254612402,-0.257846082216167,3
-1.2331780277463371,1.5483848453434823,0
-0.31013704764761424,-0.45593900022979633,3
0.2962597753604313,0.7488967288194269,4
-0.5039924314771986,-0.7817430395504522,3
-0.9612558451682982,1.833015421885255,0
-0.8941228286968873,0.15776232025273942,0
0.2705322001194638,0.8107912656730051,4
0.5251291498184035,0.7599564101584517,4
-0.9055022499955937,-0.06059494227488965,3
-1.9965701338439108,0.8589680618503677,0
0.4916275328585894,0.6843903052516704,4
0.5128508880890512,0.10370688192778942,4
0.4319254954872954,-1.7778323223396189,1
-1.539871870252483,1.6419863901417782,0
-0.03438848164335483,0.7842468854594259,0
-0.10613222558650157,-1.0098220274930858,5
0.03216098599393949,-0.14973872864247992,4
-0.37196495734127866,-0.4196222842570184,3
-1.5785998114390576,0.3904790992053297,0
-1.4504021330260148,0.0741409896450047,0
0.8250419173942601,0.5457101371276816,4
-1.5716089840187788,1.1573872301627866,0
0.37363101894372536,-1.1354026870559755,5
-0.6026411313316367,0.8156967257821369,0
-1.4073734645989613,0.7552093360358678,0
0.7395534772493129,0.6014058553496169,4
-1.2896295759142942,0.2965241966431252,0
-1.0263924721405033,0.9236482509869776,0
0.6574437179915806,-1.5108105377785732,1
0.7297534305244117,-1.315334875782238,1
-0.1822134135428474,0.9459802008234525,0
0.5244989124663292,0.7141600616918664,4
0.36694239880694546,0.48813707663356876,4
-1.0779114533197676,0.04158683432409711,0
-0.8165868611054762,1.2039824022734287,0
0.7968214634957316,-1.3154894507487642,1
0.4957490338303445,0.6215657101669687,4
0.382566728629172,0.057979030191862624,4
-1.6745678179855006,2.295688395549716,0
1.7243443799247484,-0.3631992032484486,2
-1.2245227027852168,-1.1562836207118772,3
-0.752154838801263,-0.5070931175836769,3
-0.7905180216183071,1.3337724095218866,0
-1.260397698852654,1.0763865092700036,0
1.3995656304763848,-1.6369630197030596,1
0.2850035195248992,-0.8146620873221778,5
0.7058983184695725,-0.1636270844445426,5
-0.8532008614797851,1.556990771887164,0
0.7968408075285608,-0.6014342712458343,5
-0.2389618084606866,1.040375589533102,0
-1.6590333030381827,0.8653961006248208,0
-1.188244779043903,1.0419590767648936,0
-0.9777183549319077,0.09731094040990605,0
0.8425629653759289,-0.6547951893066516,5
-0.517347595575006,0.9269175301624732,0
0.9496381933974507,-0.6688800412940354,5
0.3990048220270465,0.19606335806009256,4
1.2578017443364224,0.28561854825910526,2
-0.8491102786821545,1.4200820843713717,0
1.1179772992317596,-1.759304668057326,1
-0.5486918110527722,-1.4694772831704352,3
-0.23368540647537178,-0.1229656364219972,4
-1.2766756909821035,0.6855212296375861,0
0.8079886191942196,-1.0730022161402148,1
1.5216574652088721,-4.032244490155021,1
0.429733867286778,0.11418495081860687,4
0.6843544955576097,-1.5446779366767085,1
1.4689285827891838,-0.557395514337486,2
-0.8265129207166939,0.5540436858453658,0
1.5414880616009987,-0.03511698705283174,2
1.220761610365619,0.3624377673181907,2
1.7453859611919624,-0.2816945638994226,2
1.5554658430236146,-2.2785120722627066,1
-1.3563009755155857,1.9844708400608664,0
-0.18805355920816472,0.9133797712522068,0
